make,price,body_type,type,mileage,gearbox,fuel_type,seller,engine_size,cylinders,fuel_consumption,empty_weight,model,location,age,power,owner
Ford,18980,Off-Road/Pick-up,Used,50008.0,Automatic,Benzine,Dealer,1498,4.0,7.4,1686.0,Kuga,DE,6.0,182,other_owner
Ford,23900,Off-Road/Pick-up,Used,34100.0,Automatic,Benzine,Dealer,1498,4.0,7.4,1680.0,Kuga,DE,4.0,175,first_owner
Ford,22950,Off-Road/Pick-up,Used,40745.0,Manual,Benzine,Dealer,1498,4.0,6.2,1579.0,Kuga,ES,3.0,120,first_owner
Ford,27900,Off-Road/Pick-up,Used,12881.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,1.0,150,first_owner
Ford,17330,Off-Road/Pick-up,Used,37764.0,Manual,Benzine,Dealer,1498,4.0,6.3,1680.0,Kuga,DE,4.0,150,first_owner
Ford,22900,Off-Road/Pick-up,Used,29987.0,Manual,Diesel,Dealer,1997,4.0,5.5,1680.0,Kuga,DE,3.0,150,first_owner
Ford,19900,Off-Road/Pick-up,Used,47424.0,Manual,Benzine,Dealer,1498,4.0,6.3,1579.0,Kuga,DE,4.0,150,first_owner
Ford,18995,Off-Road/Pick-up,Used,84442.0,Manual,Diesel,Dealer,1997,4.0,6.2,1680.0,Kuga,DE,4.0,150,first_owner
Ford,18890,Off-Road/Pick-up,Used,84260.0,Manual,Benzine,Dealer,1498,4.0,6.757105659757972,1579.0,Kuga,DE,3.0,150,first_owner
Ford,39400,Off-Road/Pick-up,Pre-registered,1000.0,Automatic,Electric,Dealer,2500,4.0,6.757105659757972,1680.0,Kuga,ES,0.0,224,first_owner
Ford,21990,Off-Road/Pick-up,Used,77764.0,Automatic,Diesel,Dealer,1997,4.0,5.2,1680.0,Kuga,DE,5.0,179,first_owner
Ford,21100,Off-Road/Pick-up,Used,38534.0,Manual,Benzine,Dealer,1498,4.0,7.2,1530.0,Kuga,BE,3.0,150,first_owner
Ford,21900,Off-Road/Pick-up,Used,39284.0,Manual,Benzine,Dealer,1498,4.0,6.757105659757972,1680.0,Kuga,BE,3.0,150,first_owner
Ford,21990,Off-Road/Pick-up,Used,27000.0,Manual,Benzine,Dealer,1498,4.0,6.757105659757972,1579.0,Kuga,DE,3.0,150,other_owner
Ford,27950,Off-Road/Pick-up,Used,23080.0,Automatic,Benzine,Dealer,1498,4.0,7.5,1686.0,Kuga,DE,4.0,182,first_owner
Ford,18950,Off-Road/Pick-up,Used,33900.0,Manual,Benzine,Dealer,1498,4.0,6.3,1579.0,Kuga,DE,4.0,150,first_owner
Ford,28580,Off-Road/Pick-up,Used,22760.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,1.0,150,first_owner
Ford,35800,Off-Road/Pick-up,Pre-registered,1592.0,Automatic,Diesel,Dealer,2488,4.0,5.3,1773.0,Kuga,ES,1.0,190,first_owner
Ford,26250,Off-Road/Pick-up,Used,25000.0,Manual,Diesel,Dealer,1995,4.0,4.3,1680.0,Kuga,DE,2.0,150,other_owner
Ford,26799,Off-Road/Pick-up,Used,12248.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,1.0,150,first_owner
Ford,25850,Off-Road/Pick-up,Used,87700.0,Automatic,Diesel,Dealer,1997,4.0,5.2,1716.0,Kuga,DE,4.0,179,first_owner
Ford,13890,Off-Road/Pick-up,Used,107000.0,Manual,Benzine,Dealer,1498,4.0,6.2,1682.0,Kuga,DE,7.0,150,other_owner
Ford,25900,Off-Road/Pick-up,Used,69281.0,Automatic,Benzine,Dealer,1999,4.0,8.7,1680.0,Kuga,DE,4.0,242,first_owner
Ford,20980,Off-Road/Pick-up,Used,74000.0,Manual,Diesel,Dealer,1997,4.0,5.2,1680.0,Kuga,DE,8.0,179,first_owner
Ford,35990,Off-Road/Pick-up,Demonstration,3000.0,Automatic,Diesel,Dealer,2488,4.0,5.2,1773.0,Kuga,DE,0.0,190,first_owner
Ford,25850,Off-Road/Pick-up,Used,5300.0,Manual,Diesel,Dealer,1995,4.0,4.4,1680.0,Kuga,DE,2.0,150,first_owner
Ford,36950,Off-Road/Pick-up,Used,39662.0,Automatic,Benzine,Dealer,2488,4.0,1.2,1844.0,Kuga,DE,1.0,152,first_owner
Ford,26440,Off-Road/Pick-up,Used,25200.0,Automatic,Benzine,Dealer,1498,4.0,7.5,1686.0,Kuga,DE,4.0,182,first_owner
Ford,25990,Off-Road/Pick-up,Used,18800.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,1.0,150,first_owner
Ford,27500,Off-Road/Pick-up,Used,15355.0,Manual,Diesel,Dealer,1995,4.0,4.3,1680.0,Kuga,DE,2.0,150,first_owner
Ford,16980,Off-Road/Pick-up,Used,77403.0,Manual,Diesel,Dealer,1997,4.0,5.2,1682.0,Kuga,DE,7.0,150,other_owner
Ford,24990,Off-Road/Pick-up,Used,31328.0,Automatic,Benzine,Dealer,1498,4.0,6.757105659757972,1689.0,Kuga,DE,3.0,175,first_owner
Ford,20980,Off-Road/Pick-up,Used,59200.0,Automatic,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,4.0,150,first_owner
Ford,34222,Off-Road/Pick-up,Used,14250.0,Automatic,Benzine,Dealer,2488,4.0,1.2,1844.0,Kuga,DE,2.0,152,first_owner
Ford,18495,Off-Road/Pick-up,Used,84539.0,Manual,Diesel,Dealer,1997,4.0,5.2,1680.0,Kuga,DE,4.0,150,first_owner
Ford,24650,Off-Road/Pick-up,Used,27834.0,Automatic,Benzine,Dealer,1999,4.0,9.5,1680.0,Kuga,DE,3.0,230,first_owner
Ford,28900,Off-Road/Pick-up,Used,18211.0,Automatic,Diesel,Dealer,2488,4.0,6.757105659757972,1680.0,Kuga,ES,1.0,224,first_owner
Ford,19990,Off-Road/Pick-up,Used,85700.0,Manual,Diesel,Dealer,1997,4.0,5.2,1702.0,Kuga,DE,7.0,179,first_owner
Ford,10990,Off-Road/Pick-up,Used,188500.0,Manual,Diesel,Dealer,1997,4.0,5.9,1660.0,Kuga,ES,11.0,140,other_owner
Ford,29940,Off-Road/Pick-up,Used,8177.0,Manual,Diesel,Dealer,1995,4.0,6.757105659757972,1680.0,Kuga,DE,2.0,150,first_owner
Ford,16440,Off-Road/Pick-up,Used,24692.0,Manual,Benzine,Dealer,1498,4.0,6.3,1680.0,Kuga,DE,4.0,120,first_owner
Ford,28990,Off-Road/Pick-up,Pre-registered,10.0,Manual,Diesel,Dealer,1500,4.0,6.757105659757972,1680.0,Kuga,ES,1.0,4,first_owner
Ford,28480,Off-Road/Pick-up,Used,16730.0,Automatic,Benzine,Dealer,1998,4.0,8.7,1777.0,Kuga,DE,4.0,242,first_owner
Ford,13450,Off-Road/Pick-up,Used,105000.0,Manual,Diesel,Dealer,1997,4.0,6.2,1680.0,Kuga,DE,9.0,140,other_owner
Ford,30890,Off-Road/Pick-up,Used,16863.0,Manual,Diesel,Dealer,1997,4.0,4.3,1680.0,Kuga,DE,1.0,150,first_owner
Ford,35449,Off-Road/Pick-up,Used,12750.0,Automatic,Diesel,Dealer,1995,4.0,4.8,1735.0,Kuga,DE,2.0,190,first_owner
Ford,26350,Off-Road/Pick-up,Used,12166.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,2.0,150,first_owner
Ford,27680,Off-Road/Pick-up,Used,24361.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,1.0,150,first_owner
Ford,21490,Off-Road/Pick-up,Used,130373.0,Automatic,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,ES,4.0,179,first_owner
Ford,21500,Off-Road/Pick-up,Used,57513.0,Manual,Diesel,Dealer,1997,4.0,6.2,1680.0,Kuga,DE,4.0,150,other_owner
Ford,23990,Off-Road/Pick-up,Used,19036.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,2.0,150,first_owner
Ford,29990,Off-Road/Pick-up,Used,18570.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,1.0,150,first_owner
Ford,26350,Off-Road/Pick-up,Used,11990.0,Manual,Diesel,Dealer,1995,4.0,4.4,1680.0,Kuga,DE,2.0,150,first_owner
Ford,29480,Off-Road/Pick-up,Used,13059.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,1.0,150,first_owner
Ford,62900,Off-Road/Pick-up,Demonstration,15850.0,Automatic,Benzine,Dealer,4,4.0,2.101123595505618,2259.0,Mustang,DE,1.0,258,first_owner
Ford,19499,Off-Road/Pick-up,Used,65701.0,Manual,Benzine,Dealer,1498,4.0,7.2,1579.0,Kuga,DE,4.0,150,first_owner
Ford,18699,Off-Road/Pick-up,Used,60000.0,Manual,Diesel,Dealer,1498,4.0,4.4,1591.0,Kuga,BE,5.0,120,first_owner
Ford,21720,Off-Road/Pick-up,Used,48657.0,Manual,Diesel,Dealer,1997,4.0,6.2,1680.0,Kuga,DE,3.0,150,first_owner
Ford,34440,Off-Road/Pick-up,Used,6710.0,Automatic,Diesel,Dealer,1995,4.0,4.8,1735.0,Kuga,DE,2.0,190,first_owner
Ford,31990,Off-Road/Pick-up,Used,16942.0,Manual,Diesel,Dealer,1997,4.0,4.3,1680.0,Kuga,DE,2.0,150,first_owner
Ford,18970,Off-Road/Pick-up,Used,118281.0,Manual,Diesel,Dealer,1997,4.0,6.2,1680.0,Kuga,DE,3.0,150,first_owner
Ford,24900,Off-Road/Pick-up,Used,29968.0,Automatic,Benzine,Dealer,1498,4.0,6.757105659757972,1680.0,Kuga,DE,4.0,175,first_owner
Ford,21780,Off-Road/Pick-up,Used,97000.0,Automatic,Diesel,Dealer,1997,4.0,6.5,1815.0,Kuga,DE,3.0,179,other_owner
Ford,25490,Off-Road/Pick-up,Used,23450.0,Automatic,Benzine,Dealer,1498,4.0,6.757105659757972,1689.0,Kuga,DE,3.0,175,first_owner
Ford,41696,Off-Road/Pick-up,Pre-registered,10.0,Automatic,Diesel,Dealer,2499,4.0,5.9,1773.0,Kuga,DE,1.0,190,first_owner
Ford,17480,Off-Road/Pick-up,Used,78915.0,Manual,Benzine,Dealer,1498,4.0,7.2,1615.0,Kuga,DE,3.0,120,first_owner
Ford,27000,Off-Road/Pick-up,Used,21512.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,2.0,150,first_owner
Ford,27000,Off-Road/Pick-up,Used,21512.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,2.0,150,first_owner
Ford,14680,Off-Road/Pick-up,Used,64000.0,Manual,Benzine,Dealer,1498,4.0,6.2,1680.0,Kuga,ES,6.0,150,other_owner
Ford,31440,Off-Road/Pick-up,Used,18207.0,Manual,Diesel,Dealer,1995,4.0,6.757105659757972,1680.0,Kuga,DE,1.0,150,first_owner
Ford,32298,Off-Road/Pick-up,Demonstration,2928.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,2.0,150,first_owner
Ford,32200,Off-Road/Pick-up,Pre-registered,0.0,Manual,Benzine,Dealer,1500,4.0,6.757105659757972,1680.0,Kuga,ES,0.0,150,first_owner
Ford,17970,Off-Road/Pick-up,Used,105328.0,Manual,Diesel,Dealer,1997,4.0,5.2,1702.0,Kuga,DE,4.0,150,first_owner
Ford,28990,Off-Road/Pick-up,Used,13583.0,Automatic,Benzine,Dealer,1999,4.0,9.5,1680.0,Kuga,DE,3.0,231,first_owner
Ford,14990,Off-Road/Pick-up,Used,87850.0,Manual,Benzine,Dealer,1498,4.0,6.2,1680.0,Kuga,DE,7.0,150,other_owner
Ford,22980,Off-Road/Pick-up,Used,38123.0,Manual,Diesel,Dealer,1997,4.0,5.8,1680.0,Kuga,DE,3.0,150,other_owner
Ford,19050,Off-Road/Pick-up,Used,59900.0,Manual,Benzine,Dealer,1498,4.0,7.2,1579.0,Kuga,DE,4.0,150,first_owner
Ford,38490,Off-Road/Pick-up,Used,7232.0,Automatic,Benzine,Dealer,2488,4.0,1.4,1844.0,Kuga,DE,1.0,152,first_owner
Ford,29400,Off-Road/Pick-up,Used,11919.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,1.0,150,first_owner
Ford,20999,Off-Road/Pick-up,Used,25075.0,Manual,Benzine,Dealer,1498,4.0,6.757105659757972,1680.0,Kuga,DE,4.0,150,first_owner
Ford,22498,Off-Road/Pick-up,Used,27185.0,Manual,Benzine,Dealer,1498,4.0,7.2,1615.0,Kuga,DE,3.0,150,other_owner
Ford,27780,Off-Road/Pick-up,Used,19771.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,1.0,150,first_owner
Ford,38290,Off-Road/Pick-up,Used,20278.0,Automatic,Benzine,Dealer,2488,4.0,1.4,1844.0,Kuga,DE,1.0,152,first_owner
Ford,40675,Off-Road/Pick-up,Demonstration,5.0,Automatic,Diesel,Dealer,2498,4.0,5.7,1725.0,Kuga,DE,0.0,190,first_owner
Ford,24390,Off-Road/Pick-up,Used,19049.0,Automatic,Benzine,Dealer,1498,4.0,7.5,1686.0,Kuga,DE,4.0,182,other_owner
Ford,25450,Off-Road/Pick-up,Used,21640.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,1.0,150,first_owner
Ford,18990,Off-Road/Pick-up,Used,77310.0,Manual,Diesel,Dealer,1997,4.0,4.7,1614.0,Kuga,DE,4.0,150,other_owner
Ford,26230,Off-Road/Pick-up,Used,30500.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,2.0,150,other_owner
Ford,13980,Off-Road/Pick-up,Used,115330.0,Manual,Benzine,Dealer,1498,4.0,6.2,1680.0,Kuga,DE,7.0,150,other_owner
Ford,44950,Off-Road/Pick-up,Demonstration,3000.0,Automatic,Benzine,Dealer,2488,4.0,1.4,1844.0,Kuga,DE,0.0,152,first_owner
Ford,18950,Off-Road/Pick-up,Used,58170.0,Manual,Benzine,Dealer,1498,4.0,6.3,1680.0,Kuga,DE,3.0,150,first_owner
Ford,26950,Off-Road/Pick-up,Used,16856.0,Manual,Diesel,Dealer,1995,4.0,4.4,1680.0,Kuga,DE,2.0,150,first_owner
Ford,39150,Off-Road/Pick-up,Demonstration,8874.0,Automatic,Benzine,Dealer,2488,4.0,1.2,1844.0,Kuga,DE,1.0,152,first_owner
Ford,27280,Off-Road/Pick-up,Used,22768.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,2.0,150,first_owner
Ford,19880,Off-Road/Pick-up,Used,61095.0,Automatic,Benzine,Dealer,1498,4.0,6.757105659757972,1680.0,Kuga,DE,4.0,175,first_owner
Ford,32450,Off-Road/Pick-up,Used,15928.0,Manual,Benzine,Dealer,1496,3.0,5.5,1680.0,Kuga,DE,1.0,150,first_owner
Ford,27990,Off-Road/Pick-up,Used,18900.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,1.0,150,first_owner
Ford,28390,Off-Road/Pick-up,Used,46000.0,Automatic,Diesel,Dealer,1997,4.0,6.4,1815.0,Kuga,DE,3.0,179,first_owner
Ford,28900,Off-Road/Pick-up,Pre-registered,10.0,Manual,Diesel,Dealer,1499,4.0,4.7,1680.0,Kuga,ES,0.0,120,first_owner
Ford,24440,Off-Road/Pick-up,Used,45496.0,Automatic,Diesel,Dealer,1997,4.0,6.757105659757972,1716.0,Kuga,DE,4.0,150,first_owner
Ford,23490,Off-Road/Pick-up,Used,25670.0,Automatic,Benzine,Dealer,1498,4.0,6.757105659757972,1680.0,Kuga,DE,4.0,175,first_owner
Ford,30500,Off-Road/Pick-up,Pre-registered,10.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,0.0,150,first_owner
Ford,22900,Off-Road/Pick-up,Used,61285.0,Automatic,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,ES,4.0,150,first_owner
Ford,29990,Off-Road/Pick-up,Used,31051.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,1.0,150,first_owner
Ford,30950,Off-Road/Pick-up,Used,21304.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,1.0,150,first_owner
Ford,22900,Off-Road/Pick-up,Used,41500.0,Automatic,Diesel,Dealer,1997,4.0,6.1,1716.0,Kuga,DE,4.0,150,first_owner
Ford,22798,Off-Road/Pick-up,Used,15104.0,Manual,Benzine,Dealer,1498,4.0,7.2,1615.0,Kuga,DE,3.0,150,first_owner
Ford,12950,Off-Road/Pick-up,Used,111655.0,Manual,Benzine,Dealer,1498,4.0,6.757105659757972,1680.0,Kuga,DE,7.0,150,other_owner
Ford,34750,Off-Road/Pick-up,Used,30333.0,Automatic,Benzine,Dealer,2488,4.0,1.2,1844.0,Kuga,DE,2.0,152,first_owner
Ford,29340,Off-Road/Pick-up,Used,13095.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,1.0,150,first_owner
Ford,30250,Off-Road/Pick-up,Used,16157.0,Manual,Diesel,Dealer,1995,4.0,4.3,1680.0,Kuga,DE,1.0,150,first_owner
Ford,28580,Off-Road/Pick-up,Used,13974.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,1.0,150,first_owner
Ford,25900,Off-Road/Pick-up,Used,41650.0,Automatic,Diesel,Dealer,1997,4.0,6.757105659757972,1716.0,Kuga,DE,4.0,179,other_owner
Ford,39990,Off-Road/Pick-up,Pre-registered,12.0,Automatic,Diesel,Dealer,2488,4.0,5.2,1680.0,Kuga,DE,0.0,190,first_owner
Ford,24950,Off-Road/Pick-up,Used,47040.0,Automatic,Diesel,Dealer,1997,4.0,6.5,1680.0,Kuga,DE,3.0,179,other_owner
Ford,26990,Off-Road/Pick-up,Used,47551.0,Automatic,Benzine,Dealer,1498,4.0,6.757105659757972,1689.0,Kuga,DE,4.0,175,first_owner
Ford,28698,Off-Road/Pick-up,Used,23004.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,2.0,150,first_owner
Ford,30680,Off-Road/Pick-up,Used,21485.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,1.0,150,first_owner
Ford,25900,Off-Road/Pick-up,Used,14463.0,Automatic,Benzine,Dealer,1498,4.0,6.757105659757972,1689.0,Kuga,DE,4.0,175,first_owner
Ford,23188,Off-Road/Pick-up,Used,14086.0,Manual,Benzine,Dealer,1498,4.0,6.757105659757972,1615.0,Kuga,DE,2.0,150,first_owner
Ford,39990,Off-Road/Pick-up,Demonstration,8000.0,Automatic,Benzine,Dealer,2488,4.0,1.4,1843.0,Kuga,DE,0.0,224,first_owner
Ford,27940,Off-Road/Pick-up,Used,16213.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,1.0,150,other_owner
Ford,27490,Off-Road/Pick-up,Used,16800.0,Manual,Diesel,Dealer,1997,4.0,4.3,1680.0,Kuga,DE,2.0,150,first_owner
Ford,26950,Off-Road/Pick-up,Used,13372.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,1.0,150,first_owner
Ford,34890,Off-Road/Pick-up,Demonstration,10.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,0.0,150,first_owner
Ford,19980,Off-Road/Pick-up,Used,61550.0,Automatic,Diesel,Dealer,1997,4.0,5.4,1680.0,Kuga,DE,7.0,150,other_owner
Ford,29340,Off-Road/Pick-up,Used,10682.0,Manual,Diesel,Dealer,1995,4.0,4.1,1680.0,Kuga,DE,1.0,150,first_owner
Ford,28990,Off-Road/Pick-up,Used,17806.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,1.0,150,first_owner
Ford,24490,Off-Road/Pick-up,Used,28040.0,Manual,Benzine,Dealer,1498,4.0,7.2,1615.0,Kuga,DE,3.0,150,first_owner
Ford,26200,Off-Road/Pick-up,Used,33184.0,Automatic,Benzine,Dealer,1999,4.0,9.5,1680.0,Kuga,DE,3.0,230,first_owner
Ford,43650,Off-Road/Pick-up,Used,8123.0,Automatic,Benzine,Dealer,2488,4.0,1.4,1680.0,Kuga,DE,1.0,224,first_owner
Ford,20900,Off-Road/Pick-up,Used,41949.0,Automatic,Benzine,Dealer,1498,4.0,7.4,1680.0,Kuga,DE,4.0,182,first_owner
Ford,29440,Off-Road/Pick-up,Used,17693.0,Manual,Diesel,Dealer,1995,4.0,6.757105659757972,1680.0,Kuga,DE,1.0,150,first_owner
Ford,27940,Off-Road/Pick-up,Used,19830.0,Manual,Diesel,Dealer,1995,4.0,6.757105659757972,1680.0,Kuga,DE,1.0,150,first_owner
Ford,39450,Off-Road/Pick-up,Used,18550.0,Automatic,Benzine,Dealer,2488,4.0,1.2,1844.0,Kuga,DE,1.0,152,first_owner
Ford,34975,Off-Road/Pick-up,Pre-registered,10.0,Manual,Benzine,Dealer,1496,4.0,5.5,1680.0,Kuga,DE,0.0,150,first_owner
Ford,16500,Off-Road/Pick-up,Used,85800.0,Manual,Benzine,Dealer,1498,4.0,6.757105659757972,1680.0,Kuga,DE,4.0,150,first_owner
Ford,41990,Off-Road/Pick-up,Demonstration,3000.0,Automatic,Benzine,Dealer,2488,4.0,1.4,1844.0,Kuga,DE,0.0,224,first_owner
Ford,28460,Off-Road/Pick-up,Used,11235.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,1.0,150,first_owner
Ford,38490,Off-Road/Pick-up,Used,24462.0,Automatic,Diesel,Dealer,1995,4.0,4.8,1735.0,Kuga,DE,1.0,190,first_owner
Ford,34890,Off-Road/Pick-up,Demonstration,10.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,0.0,150,first_owner
Ford,27780,Off-Road/Pick-up,Used,33609.0,Automatic,Benzine,Dealer,1999,4.0,7.4,1686.0,Kuga,DE,2.0,230,first_owner
Ford,32498,Off-Road/Pick-up,Demonstration,6540.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,1.0,150,first_owner
Ford,29488,Off-Road/Pick-up,Used,6785.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,2.0,150,first_owner
Ford,22480,Off-Road/Pick-up,Used,78736.0,Automatic,Benzine,Dealer,1498,4.0,6.757105659757972,1680.0,Kuga,DE,4.0,175,first_owner
Ford,21990,Off-Road/Pick-up,Used,27665.0,Manual,Benzine,Dealer,1498,4.0,7.2,1579.0,Kuga,DE,4.0,150,first_owner
Ford,28250,Off-Road/Pick-up,Used,15699.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,1.0,150,first_owner
Ford,27400,Off-Road/Pick-up,Used,12470.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,2.0,150,first_owner
Ford,37950,Off-Road/Pick-up,Used,28180.0,Automatic,Benzine,Dealer,2488,4.0,1.2,1844.0,Kuga,DE,1.0,152,first_owner
Ford,27600,Off-Road/Pick-up,Used,33501.0,Manual,Diesel,Dealer,1997,4.0,6.1,1862.0,Kuga,DE,2.0,150,first_owner
Ford,32950,Off-Road/Pick-up,Pre-registered,160.0,Manual,Benzine,Dealer,1496,3.0,5.5,1680.0,Kuga,DE,1.0,150,first_owner
Ford,28698,Off-Road/Pick-up,Used,22909.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,2.0,150,first_owner
Ford,30098,Off-Road/Pick-up,Used,10301.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,2.0,150,first_owner
Ford,29890,Off-Road/Pick-up,Used,18956.0,Manual,Diesel,Dealer,1997,4.0,6.4,1876.0,Kuga,DE,2.0,150,first_owner
Ford,28250,Off-Road/Pick-up,Used,12326.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,1.0,150,first_owner
Ford,32990,Off-Road/Pick-up,Pre-registered,14.0,Manual,Benzine,Dealer,1496,4.0,5.6,1680.0,Kuga,DE,0.0,150,first_owner
Ford,38950,Off-Road/Pick-up,Used,17262.0,Automatic,Benzine,Dealer,2488,4.0,1.2,1844.0,Kuga,DE,1.0,152,first_owner
Ford,40470,Off-Road/Pick-up,Used,8647.0,Automatic,Diesel,Dealer,2500,4.0,1.2,1773.0,Kuga,DE,1.0,224,first_owner
Ford,32990,Off-Road/Pick-up,Pre-registered,20.0,Manual,Benzine,Dealer,1496,3.0,5.6,1564.0,Kuga,DE,0.0,150,first_owner
Ford,20995,Off-Road/Pick-up,Used,60000.0,Manual,Diesel,Dealer,1997,4.0,5.2,1702.0,Kuga,DE,4.0,150,first_owner
Ford,31990,Off-Road/Pick-up,Pre-registered,8.0,Manual,Benzine,Dealer,1496,4.0,5.6,1680.0,Kuga,DE,0.0,150,first_owner
Ford,38750,Off-Road/Pick-up,Used,7.0,Automatic,Diesel,Dealer,1499,4.0,6.757105659757972,1680.0,Kuga,BE,0.0,120,first_owner
Ford,38450,Off-Road/Pick-up,Used,21728.0,Automatic,Benzine,Dealer,2488,4.0,1.2,1844.0,Kuga,DE,1.0,152,first_owner
Ford,35950,Off-Road/Pick-up,Used,2500.0,Automatic,Diesel,Dealer,1995,4.0,4.8,1680.0,Kuga,DE,2.0,190,first_owner
Ford,28698,Off-Road/Pick-up,Used,24119.0,Manual,Diesel,Dealer,1997,4.0,6.757105659757972,1680.0,Kuga,DE,2.0,150,first_owner
Ford,22900,Off-Road/Pick-up,Used,66445.0,Manual,Diesel,Dealer,2,4.0,6.9,1680.0,Kuga,ES,4.0,179,first_owner
Ford,26990,Off-Road/Pick-up,Used,30690.0,Manual,Diesel,Dealer,1997,4.0,4.3,1680.0,Kuga,DE,2.0,150,first_owner
Ford,21980,Off-Road/Pick-up,Used,47600.0,Automatic,Benzine,Dealer,1498,4.0,6.757105659757972,1680.0,Kuga,DE,4.0,175,first_owner
Ford,38350,Off-Road/Pick-up,Used,21859.0,Automatic,Benzine,Dealer,2488,4.0,1.2,1844.0,Kuga,DE,1.0,152,first_owner
Ford,15990,Off-Road/Pick-up,Used,84553.0,Manual,Diesel,Dealer,1997,4.0,4.7,1680.0,Kuga,ES,7.0,120,other_owner
Ford,30500,Off-Road/Pick-up,Pre-registered,10.0,Manual,Benzine,Dealer,1496,3.0,5.5,1564.0,Kuga,DE,0.0,150,first_owner
Ford,13950,Station wagon,Used,100000.0,Manual,Benzine,Dealer,1498,4.0,6.757105659757972,1716.0,Mondeo,DE,7.0,160,other_owner
Ford,12299,Station wagon,Used,219000.0,Automatic,Diesel,Dealer,1997,4.0,4.9,1716.0,Mondeo,DE,5.0,179,other_owner
Ford,8480,Station wagon,Used,158156.0,Manual,Diesel,Dealer,1560,4.0,4.2,1367.0,Focus,DE,9.0,116,first_owner
Ford,28650,Station wagon,Used,24504.0,Manual,Benzine,Dealer,2261,4.0,7.9,1388.0,Focus,DE,2.0,280,first_owner
Ford,19950,Station wagon,Used,100596.0,Automatic,Diesel,Dealer,1997,4.0,5.4,1731.0,Mondeo,DE,4.0,150,first_owner
Ford,19440,Station wagon,Used,59352.0,Manual,Benzine,Dealer,1496,4.0,6.757105659757972,1388.0,Focus,DE,3.0,150,first_owner
Ford,7980,Station wagon,Used,58224.0,Manual,Diesel,Dealer,1997,4.0,5.9,1716.0,Mondeo,DE,15.0,131,first_owner
Ford,16790,Station wagon,Used,98854.0,Manual,Diesel,Dealer,1997,4.0,4.4,1597.0,Mondeo,DE,7.0,150,other_owner
